chr2	0	700000	1
chr2	0	1550000	0
chr2	700000	1550000	1
chr2	1550000	1850000	0
chr2	1850000	3150000	1
chr2	1850000	3750000	0
chr2	3150000	3750000	1
chr2	3750000	4850000	1
chr2	3750000	6950000	0
chr2	4850000	5600000	1
chr2	5600000	6950000	1
chr2	6950000	7250000	1
chr2	6950000	8900000	0
chr2	7250000	7550000	2
chr2	7250000	8900000	1
chr2	7550000	8900000	2
chr2	8900000	9250000	0
chr2	9250000	9550000	0
chr2	9550000	9900000	3
chr2	9550000	10250000	2
chr2	9550000	10550000	1
chr2	9550000	10900000	0
chr2	9900000	10250000	3
chr2	10250000	10550000	2
chr2	10550000	10900000	1
chr2	10900000	11300000	2
chr2	10900000	11600000	1
chr2	10900000	11950000	0
chr2	11300000	11600000	2
chr2	11600000	11950000	1
chr2	11950000	12550000	1
chr2	11950000	13200000	0
chr2	12550000	12800000	1
chr2	12800000	13200000	1
chr2	13200000	15300000	1
chr2	13200000	15750000	0
chr2	15300000	15750000	1
chr2	15750000	16700000	0
chr2	16700000	16950000	0
chr2	16950000	17650000	0
chr2	17650000	18600000	1
chr2	17650000	20100000	0
chr2	18600000	18950000	3
chr2	18600000	19600000	2
chr2	18600000	20100000	1
chr2	18950000	19600000	3
chr2	19600000	20100000	2
chr2	20100000	20550000	0
chr2	20550000	20850000	0
chr2	20850000	21200000	0
chr2	21200000	21600000	2
chr2	21200000	23550000	1
chr2	21200000	24000000	0
chr2	21600000	23550000	2
chr2	23550000	24000000	1
chr2	24000000	24400000	1
chr2	24000000	25450000	0
chr2	24400000	24650000	3
chr2	24400000	25100000	2
chr2	24400000	25450000	1
chr2	24650000	25100000	3
chr2	25100000	25450000	2
chr2	25450000	26050000	2
chr2	25450000	27250000	1
chr2	25450000	27600000	0
chr2	26050000	26400000	3
chr2	26050000	27250000	2
chr2	26400000	27250000	3
chr2	27250000	27600000	1
chr2	27600000	27900000	1
chr2	27600000	29150000	0
chr2	27900000	28750000	1
chr2	28750000	29150000	1
chr2	29150000	29550000	2
chr2	29150000	30350000	1
chr2	29150000	32050000	0
chr2	29550000	30350000	2
chr2	30350000	30950000	2
chr2	30350000	32050000	1
chr2	30950000	32050000	2
chr2	32050000	32750000	1
chr2	32050000	33850000	0
chr2	32750000	33850000	1
chr2	33850000	34250000	2
chr2	33850000	35600000	1
chr2	33850000	36550000	0
chr2	34250000	34600000	3
chr2	34250000	35600000	2
chr2	34600000	35600000	3
chr2	35600000	36100000	2
chr2	35600000	36550000	1
chr2	36100000	36550000	2
chr2	36550000	36950000	1
chr2	36550000	37350000	0
chr2	36950000	37350000	1
chr2	37350000	38150000	1
chr2	37350000	39050000	0
chr2	38150000	38500000	1
chr2	38500000	39050000	1
chr2	39050000	39500000	1
chr2	39050000	40050000	0
chr2	39500000	40050000	1
chr2	40050000	40450000	2
chr2	40050000	40800000	1
chr2	40050000	42050000	0
chr2	40450000	40800000	2
chr2	40800000	41650000	1
chr2	41650000	42050000	1
chr2	42050000	42300000	2
chr2	42050000	42600000	1
chr2	42050000	43050000	0
chr2	42300000	42600000	2
chr2	42600000	43050000	1
chr2	43050000	43450000	1
chr2	43050000	43800000	0
chr2	43450000	43800000	1
chr2	43800000	44250000	2
chr2	43800000	45800000	1
chr2	43800000	47600000	0
chr2	44250000	44600000	3
chr2	44250000	45200000	2
chr2	44600000	45200000	3
chr2	45200000	45800000	2
chr2	45800000	46200000	1
chr2	46200000	46650000	1
chr2	46650000	47150000	1
chr2	47150000	47600000	1
chr2	47600000	48050000	1
chr2	47600000	48800000	0
chr2	48050000	48800000	1
chr2	48800000	50750000	0
chr2	50750000	52600000	1
chr2	50750000	54000000	0
chr2	52600000	54000000	1
chr2	54000000	54950000	2
chr2	54000000	55450000	1
chr2	54000000	55850000	0
chr2	54950000	55450000	2
chr2	55450000	55850000	1
chr2	55850000	56400000	0
chr2	56400000	57000000	1
chr2	56400000	57900000	0
chr2	57000000	57900000	1
