chr2	0	1850000
chr2	1850000	3750000
chr2	3950000	6950000
chr2	7000000	8950000
chr2	9000000	9250000
chr2	9300000	9550000
chr2	9550000	10200000
chr2	10250000	10850000
chr2	10950000	11750000
chr2	11950000	13150000
chr2	13150000	15750000
chr2	15750000	16600000
chr2	16700000	18450000
chr2	18600000	20100000
chr2	20100000	20550000
chr2	20550000	20850000
chr2	20850000	21250000
chr2	21250000	23950000
chr2	23950000	25400000
chr2	25400000	25850000
chr2	26100000	27900000
chr2	27900000	29000000
chr2	29150000	29450000
chr2	29450000	30300000
chr2	30350000	30950000
chr2	30950000	31800000
chr2	32050000	32600000
chr2	32950000	33850000
chr2	33850000	37000000
chr2	37000000	38150000
chr2	38150000	39100000
chr2	39200000	39500000
chr2	39550000	40000000
chr2	40000000	42050000
chr2	42050000	42300000
chr2	42300000	42600000
chr2	42650000	42950000
chr2	43000000	43850000
chr2	44100000	45200000
chr2	45200000	45800000
chr2	45800000	46200000
chr2	46200000	47150000
chr2	47150000	47600000
chr2	47650000	48050000
chr2	48050000	48750000
chr2	48800000	50750000
chr2	50750000	53900000
chr2	54000000	55900000
chr2	55900000	57750000
chr2	57750000	60900000
chr2	60900000	61250000
chr2	61400000	62100000
chr2	62100000	62650000
chr2	62650000	64150000
chr2	64200000	64750000
chr2	64750000	65450000
chr2	65450000	65850000
chr2	65850000	68300000
chr2	68300000	69200000
chr2	69200000	69550000
chr2	69550000	70050000
chr2	70100000	70500000
chr2	70550000	71750000
chr2	71750000	73450000
chr2	73450000	74850000
chr2	74900000	75900000
chr2	75950000	76850000
chr2	77050000	80150000
chr2	80250000	84600000
chr2	84650000	85550000
chr2	85550000	85850000
chr2	85850000	86600000
chr2	86850000	87300000
chr2	87300000	88250000
chr2	88450000	89200000
chr2	89200000	95350000
chr2	95350000	96450000
chr2	96650000	97200000
chr2	97250000	97950000
chr2	97950000	98150000
chr2	98150000	100100000
chr2	100150000	101850000
chr2	101950000	102500000
chr2	102500000	103350000
chr2	103450000	105900000
chr2	105950000	107200000
chr2	107250000	108850000
chr2	108900000	109350000
chr2	109500000	111250000
chr2	111350000	112500000
chr2	112550000	114250000
chr2	114250000	114750000
chr2	114800000	118550000
chr2	118750000	119650000
chr2	120400000	122100000
chr2	122150000	122550000
chr2	122550000	124300000
chr2	124800000	127800000
chr2	127800000	128650000
chr2	129050000	130650000
chr2	130800000	131400000
chr2	131400000	132300000
chr2	132600000	134600000
chr2	134650000	135700000
chr2	135700000	136550000
chr2	136600000	137150000
chr2	137200000	138600000
chr2	138600000	139600000
chr2	139650000	143800000
chr2	143800000	144050000
chr2	144200000	147450000
chr2	147500000	148700000
chr2	148700000	149850000
chr2	149850000	150450000
chr2	150450000	152100000
chr2	152450000	152850000
chr2	152900000	153600000
chr2	153600000	154400000
chr2	155250000	156200000
chr2	156200000	158100000
chr2	158100000	159700000
chr2	159700000	160900000
chr2	161150000	161900000
chr2	162350000	163200000
chr2	163250000	165500000
chr2	165550000	167050000
chr2	167300000	169000000
chr2	169150000	169800000
chr2	170300000	171750000
chr2	171800000	172400000
chr2	172400000	173000000
chr2	173000000	173400000
chr2	173650000	175250000
chr2	175550000	176950000
chr2	176950000	178000000
chr2	178000000	178700000
chr2	178950000	180650000
chr2	180900000	181850000
chr2	181950000	183000000
chr2	183000000	183900000
chr2	184100000	187550000
chr2	187700000	188350000
chr2	188400000	189350000
chr2	189350000	190300000
chr2	190500000	191900000
chr2	191950000	193050000
chr2	193100000	196200000
chr2	196200000	196950000
chr2	196950000	197350000
chr2	197900000	198250000
chr2	198650000	199000000
chr2	199150000	200700000
chr2	200800000	201400000
chr2	201700000	202100000
chr2	202100000	203100000
chr2	203400000	204350000
chr2	204350000	204750000
chr2	204950000	206850000
chr2	206850000	208400000
chr2	208600000	208950000
chr2	209250000	212050000
chr2	212550000	213450000
chr2	213500000	216150000
chr2	216300000	216900000
chr2	217050000	219000000
chr2	219050000	220550000
chr2	220550000	222850000
chr2	223150000	223500000
chr2	223550000	225200000
chr2	225200000	225900000
chr2	225950000	226550000
chr2	226550000	228000000
chr2	228200000	228750000
chr2	228750000	230600000
chr2	230600000	231900000
chr2	231950000	232450000
chr2	232650000	233400000
chr2	233450000	234650000
chr2	234800000	235450000
chr2	235450000	236650000
chr2	236650000	237150000
chr2	237200000	238400000
chr2	238450000	239200000
chr2	239400000	241400000
chr2	241450000	243050000
