chr2	0	650000	1
chr2	0	1800000	0
chr2	650000	1800000	1
chr2	1800000	2500000	1
chr2	1800000	3800000	0
chr2	2500000	3800000	1
chr2	3800000	6000000	1
chr2	3800000	6900000	0
chr2	6000000	6900000	1
chr2	6900000	7200000	0
chr2	7200000	7500000	1
chr2	7200000	8900000	0
chr2	7500000	8900000	1
chr2	8900000	9250000	0
chr2	9550000	9900000	1
chr2	9550000	10900000	0
chr2	9900000	10200000	1
chr2	10200000	10900000	1
chr2	10900000	11250000	1
chr2	10900000	11900000	0
chr2	11250000	11900000	1
chr2	11900000	12250000	1
chr2	11900000	13150000	0
chr2	12250000	13150000	1
chr2	13150000	15300000	0
chr2	15300000	15750000	0
chr2	15750000	16650000	1
chr2	15750000	16950000	0
chr2	16650000	16950000	1
chr2	16950000	17500000	0
chr2	17500000	17800000	1
chr2	17500000	18550000	0
chr2	17800000	18550000	1
chr2	18550000	18950000	1
chr2	18550000	20050000	0
chr2	18950000	19550000	1
chr2	19550000	20050000	1
chr2	20050000	20500000	0
chr2	20500000	20850000	0
chr2	20850000	21200000	1
chr2	20850000	23950000	0
chr2	21200000	21550000	2
chr2	21200000	23050000	1
chr2	21550000	22500000	2
chr2	22500000	23050000	2
chr2	23050000	23950000	1
chr2	23950000	24400000	1
chr2	23950000	26650000	0
chr2	24600000	25100000	1
chr2	25100000	25950000	1
chr2	25950000	26650000	1
chr2	26650000	27000000	0
chr2	27000000	27550000	1
chr2	27000000	27900000	0
chr2	27550000	27900000	1
chr2	27900000	28700000	0
chr2	28700000	29150000	0
chr2	29450000	30350000	0
chr2	30350000	30900000	0
chr2	30900000	31600000	0
chr2	31750000	32800000	0
chr2	32800000	33850000	0
chr2	33850000	34200000	2
chr2	33850000	36000000	1
chr2	33850000	37000000	0
chr2	34200000	36000000	2
chr2	36000000	36550000	2
chr2	36000000	37000000	1
chr2	36550000	37000000	2
chr2	37000000	38500000	2
chr2	37000000	39050000	1
chr2	37000000	39500000	0
chr2	38500000	39050000	2
chr2	39050000	39500000	1
chr2	39500000	40050000	1
chr2	39500000	42300000	0
chr2	40050000	40900000	3
chr2	40050000	42000000	2
chr2	40050000	42300000	1
chr2	40900000	41500000	3
chr2	41500000	42000000	3
chr2	42000000	42300000	2
chr2	42300000	42550000	0
chr2	42550000	43000000	0
chr2	43000000	43800000	0
chr2	43800000	44100000	1
chr2	43800000	47600000	0
chr2	44100000	44600000	2
chr2	44100000	45750000	1
chr2	44600000	45150000	2
chr2	45150000	45750000	2
chr2	45750000	46200000	1
chr2	46200000	46650000	2
chr2	46200000	47100000	1
chr2	46650000	47100000	2
chr2	47100000	47600000	1
chr2	47600000	48000000	0
chr2	48000000	48300000	1
chr2	48000000	48750000	0
chr2	48300000	48750000	1
chr2	48750000	49800000	1
chr2	48750000	50700000	0
chr2	49800000	50700000	1
chr2	50700000	52650000	1
chr2	50700000	53950000	0
chr2	52650000	53950000	1
chr2	53950000	55450000	1
chr2	53950000	55900000	0
chr2	55450000	55900000	1
chr2	55900000	56350000	1
chr2	55900000	57750000	0
chr2	56350000	57000000	2
chr2	56350000	57750000	1
chr2	57000000	57750000	2
chr2	57750000	58450000	1
chr2	57750000	58900000	0
chr2	58450000	58900000	1
chr2	58900000	59450000	1
chr2	58900000	60350000	0
chr2	59450000	60350000	1
chr2	60350000	60900000	1
chr2	60350000	62100000	0
chr2	60900000	61250000	2
chr2	60900000	62100000	1
chr2	61250000	62100000	2
chr2	62100000	62650000	1
chr2	62100000	64150000	0
chr2	62650000	63000000	1
chr2	63000000	63750000	1
chr2	63750000	64150000	1
chr2	64150000	64750000	2
chr2	64150000	65250000	1
chr2	64150000	65800000	0
chr2	64750000	65250000	2
chr2	65250000	65800000	1
chr2	65800000	66600000	1
chr2	65800000	68250000	0
chr2	66600000	67400000	2
chr2	66600000	68250000	1
chr2	67400000	68250000	2
chr2	68250000	68650000	0
chr2	68650000	69150000	0
chr2	69150000	69550000	0
chr2	69550000	70050000	1
chr2	69550000	70500000	0
chr2	70050000	70500000	1
chr2	70500000	71200000	0
chr2	71200000	71750000	1
chr2	71200000	73450000	0
chr2	71750000	72100000	4
chr2	71750000	72400000	3
chr2	71750000	72950000	2
chr2	71750000	73450000	1
chr2	72100000	72400000	4
chr2	72400000	72950000	3
chr2	72950000	73450000	2
chr2	73450000	73900000	1
chr2	73450000	74850000	0
chr2	73900000	74400000	2
chr2	73900000	74850000	1
chr2	74400000	74850000	2
chr2	74850000	75850000	0
chr2	75850000	76400000	2
chr2	75850000	76850000	1
chr2	75850000	79250000	0
chr2	76400000	76850000	2
chr2	76850000	78300000	2
chr2	76850000	79250000	1
chr2	78300000	78750000	2
chr2	78750000	79250000	2
chr2	79250000	80150000	0
chr2	80150000	81300000	1
chr2	80150000	84050000	0
chr2	81300000	82300000	1
chr2	82300000	84050000	1
chr2	84050000	84600000	0
chr2	84600000	85100000	1
chr2	84600000	85500000	0
chr2	85100000	85500000	1
chr2	85500000	85850000	0
chr2	85850000	86350000	1
chr2	85850000	87000000	0
chr2	86350000	86650000	1
chr2	86650000	87000000	1
chr2	88250000	88800000	0
chr2	88800000	89100000	0
chr2	95350000	96350000	0
chr2	96650000	96900000	1
chr2	96650000	97650000	0
chr2	96900000	97200000	1
chr2	97200000	97650000	1
chr2	98200000	99000000	1
chr2	98200000	99700000	0
chr2	99200000	99700000	1
chr2	99700000	100100000	0
chr2	100100000	100850000	2
chr2	100100000	101200000	1
chr2	100100000	101600000	0
chr2	100850000	101200000	2
chr2	101200000	101600000	1
chr2	101600000	101950000	1
chr2	101600000	103450000	0
chr2	101950000	102450000	1
chr2	102450000	103050000	1
chr2	103050000	103450000	1
chr2	103450000	104500000	3
chr2	103450000	105000000	2
chr2	103450000	105500000	1
chr2	103450000	105900000	0
chr2	104500000	105000000	3
chr2	105000000	105500000	2
chr2	105500000	105900000	1
chr2	105900000	106700000	0
chr2	106700000	107200000	0
chr2	107200000	108750000	0
chr2	108750000	109450000	0
chr2	109450000	110450000	0
chr2	111350000	111950000	0
chr2	112500000	113300000	0
chr2	113300000	113700000	0
chr2	113700000	114400000	0
chr2	114400000	114750000	0
chr2	114750000	115450000	1
chr2	114750000	118550000	0
chr2	115450000	118150000	2
chr2	115450000	118550000	1
chr2	118150000	118550000	2
chr2	118750000	119600000	2
chr2	118750000	120400000	1
chr2	118750000	122100000	0
chr2	119600000	120400000	2
chr2	120400000	121050000	1
chr2	121050000	121400000	2
chr2	121050000	122100000	1
chr2	121400000	121850000	2
chr2	121850000	122100000	2
chr2	122100000	122550000	0
chr2	122550000	124700000	0
chr2	124700000	125500000	1
chr2	124700000	127800000	0
chr2	125500000	126550000	2
chr2	125500000	127000000	1
chr2	126550000	127000000	2
chr2	127000000	127800000	1
chr2	127800000	129050000	0
chr2	129050000	129400000	1
chr2	129050000	130700000	0
chr2	129400000	130150000	2
chr2	129400000	130700000	1
chr2	130150000	130700000	2
chr2	130700000	131100000	0
chr2	131400000	132400000	0
chr2	132950000	133950000	1
chr2	132950000	134600000	0
chr2	133950000	134600000	1
chr2	134600000	135200000	1
chr2	134600000	135650000	0
chr2	135200000	135650000	1
chr2	135650000	136550000	0
chr2	136550000	137150000	0
chr2	137150000	137550000	1
chr2	137150000	138600000	0
chr2	137550000	138150000	2
chr2	137550000	138600000	1
chr2	138150000	138600000	2
chr2	138600000	139550000	0
chr2	139550000	141200000	1
chr2	139550000	143400000	0
chr2	141200000	141700000	1
chr2	141700000	142900000	1
chr2	142900000	143400000	1
chr2	143400000	143750000	0
chr2	143750000	144100000	1
chr2	143750000	147400000	0
chr2	144100000	145500000	1
chr2	145500000	146550000	1
chr2	146550000	147400000	1
chr2	147400000	147750000	0
chr2	147750000	148100000	1
chr2	147750000	148650000	0
chr2	148100000	148650000	1
chr2	148650000	149250000	0
chr2	149250000	149800000	0
chr2	149800000	150400000	0
chr2	150400000	152050000	0
chr2	152050000	152350000	0
chr2	152350000	152850000	0
chr2	152850000	153600000	0
chr2	153600000	154400000	1
chr2	153600000	155200000	0
chr2	154400000	155200000	1
chr2	155200000	156150000	0
chr2	156150000	156900000	1
chr2	156150000	158100000	0
chr2	156900000	157450000	2
chr2	156900000	158100000	1
chr2	157450000	158100000	2
chr2	158100000	158850000	1
chr2	158100000	159650000	0
chr2	158850000	159250000	2
chr2	158850000	159650000	1
chr2	159250000	159650000	2
chr2	159650000	160000000	1
chr2	159650000	160850000	0
chr2	160000000	160850000	1
chr2	160850000	161850000	0
chr2	161850000	162250000	0
chr2	162250000	162800000	0
chr2	162800000	163200000	1
chr2	162800000	166800000	0
chr2	163200000	163700000	2
chr2	163200000	164000000	1
chr2	163700000	164000000	2
chr2	164000000	164950000	2
chr2	164000000	165500000	1
chr2	164950000	165500000	2
chr2	165500000	166200000	1
chr2	166200000	166800000	1
chr2	166800000	167300000	0
chr2	167300000	169000000	0
chr2	169000000	169750000	0
chr2	169750000	170250000	0
chr2	170250000	170750000	1
chr2	170250000	171750000	0
chr2	170750000	171200000	1
chr2	171200000	171750000	1
chr2	171750000	172400000	0
chr2	172400000	172950000	1
chr2	172400000	173550000	0
chr2	172950000	173550000	1
chr2	173550000	173800000	2
chr2	173550000	175250000	1
chr2	173550000	175550000	0
chr2	173800000	174250000	2
chr2	174250000	174600000	3
chr2	174250000	175250000	2
chr2	174600000	174900000	3
chr2	174900000	175250000	3
chr2	175250000	175550000	1
chr2	175550000	175850000	2
chr2	175550000	178650000	1
chr2	175550000	179250000	0
chr2	175850000	176150000	2
chr2	176150000	176950000	2
chr2	176950000	177500000	2
chr2	177500000	178000000	2
chr2	178000000	178650000	2
chr2	178650000	179250000	1
chr2	179250000	179550000	0
chr2	179550000	180050000	1
chr2	179550000	180700000	0
chr2	180050000	180700000	1
chr2	180700000	180950000	0
chr2	180950000	181900000	0
chr2	181900000	182350000	1
chr2	181900000	182550000	0
chr2	182550000	183000000	0
chr2	183000000	183500000	1
chr2	183000000	184050000	0
chr2	183500000	184050000	1
chr2	184050000	184600000	2
chr2	184050000	185050000	1
chr2	184050000	186100000	0
chr2	184600000	185050000	2
chr2	185050000	185450000	1
chr2	185450000	186100000	1
chr2	186100000	187300000	1
chr2	186100000	187650000	0
chr2	187300000	187650000	1
chr2	187650000	188350000	0
chr2	188350000	188700000	2
chr2	188350000	189350000	1
chr2	188350000	190450000	0
chr2	188700000	189350000	2
chr2	189350000	189850000	2
chr2	189350000	190450000	1
chr2	189850000	190450000	2
chr2	190450000	190900000	1
chr2	190450000	191900000	0
chr2	190900000	191900000	1
chr2	191900000	192350000	1
chr2	191900000	193050000	0
chr2	192350000	192650000	1
chr2	192650000	193050000	1
chr2	193050000	193600000	2
chr2	193050000	194500000	1
chr2	193050000	196900000	0
chr2	193600000	194500000	2
chr2	194500000	194800000	1
chr2	194800000	195300000	2
chr2	194800000	196900000	1
chr2	195300000	195700000	2
chr2	195700000	196150000	2
chr2	196150000	196550000	3
chr2	196150000	196900000	2
chr2	196550000	196900000	3
chr2	196900000	197600000	0
chr2	197600000	197850000	1
chr2	197600000	198600000	0
chr2	197850000	198250000	2
chr2	197850000	198600000	1
chr2	198250000	198600000	2
chr2	198600000	199150000	0
chr2	199150000	199500000	2
chr2	199150000	200300000	1
chr2	199150000	200700000	0
chr2	199500000	200300000	2
chr2	200300000	200700000	1
chr2	200700000	201350000	1
chr2	200700000	201700000	0
chr2	201350000	201700000	1
chr2	201700000	202050000	0
chr2	202050000	202600000	1
chr2	202050000	203050000	0
chr2	202600000	203050000	1
chr2	203050000	203350000	1
chr2	203050000	204300000	0
chr2	203350000	203700000	2
chr2	203350000	204300000	1
chr2	203700000	204050000	2
chr2	204050000	204300000	2
chr2	204300000	204750000	0
chr2	204750000	205050000	1
chr2	204750000	206800000	0
chr2	205050000	205600000	2
chr2	205050000	206800000	1
chr2	205600000	206050000	2
chr2	206050000	206500000	2
chr2	206500000	206800000	2
chr2	206800000	207500000	2
chr2	206800000	208350000	1
chr2	206800000	209000000	0
chr2	207500000	208350000	2
chr2	208350000	209000000	1
chr2	209200000	210100000	1
chr2	209200000	211100000	0
chr2	210100000	210450000	1
chr2	210450000	210750000	1
chr2	210750000	211100000	1
chr2	211100000	212000000	0
chr2	212000000	212550000	0
chr2	212550000	213000000	1
chr2	212550000	213450000	0
chr2	213000000	213450000	1
chr2	213450000	214100000	1
chr2	213450000	216800000	0
chr2	214100000	214800000	2
chr2	214100000	215300000	1
chr2	214800000	215300000	2
chr2	215300000	216150000	1
chr2	216150000	216800000	1
chr2	216800000	217500000	1
chr2	216800000	219000000	0
chr2	217500000	218600000	2
chr2	217500000	219000000	1
chr2	218600000	219000000	2
chr2	219000000	219850000	1
chr2	219000000	220250000	0
chr2	219850000	220250000	1
chr2	220250000	220550000	0
chr2	220550000	221450000	2
chr2	220550000	222850000	1
chr2	220550000	223100000	0
chr2	221450000	222450000	3
chr2	221450000	222850000	2
chr2	222450000	222850000	3
chr2	222850000	223100000	1
chr2	223100000	223500000	0
chr2	223500000	223800000	0
chr2	223800000	224550000	0
chr2	224550000	224800000	0
chr2	224800000	225200000	0
chr2	225200000	225650000	1
chr2	225200000	225900000	0
chr2	225650000	225900000	1
chr2	225900000	226550000	0
chr2	226550000	227550000	2
chr2	226550000	227900000	1
chr2	226550000	228150000	0
chr2	227550000	227900000	2
chr2	227900000	228150000	1
chr2	228150000	228500000	1
chr2	228150000	228750000	0
chr2	228500000	228750000	1
chr2	228750000	229550000	2
chr2	228750000	230150000	1
chr2	228750000	230550000	0
chr2	229550000	230150000	2
chr2	230150000	230550000	1
chr2	230550000	231650000	1
chr2	230550000	231900000	0
chr2	231650000	231900000	1
chr2	231900000	232300000	0
chr2	232300000	232650000	0
chr2	232650000	233400000	0
chr2	233400000	234150000	1
chr2	233400000	234800000	0
chr2	234150000	234800000	1
chr2	234800000	235450000	1
chr2	234800000	238350000	0
chr2	235450000	236000000	2
chr2	235450000	236650000	1
chr2	236000000	236650000	2
chr2	236650000	237150000	1
chr2	237150000	238000000	2
chr2	237150000	238350000	1
chr2	238000000	238350000	2
chr2	238350000	238700000	1
chr2	238350000	239200000	0
chr2	238700000	239200000	1
chr2	239200000	239900000	1
chr2	239200000	241350000	0
chr2	239900000	240400000	3
chr2	239900000	240950000	2
chr2	239900000	241350000	1
chr2	240400000	240950000	3
chr2	240950000	241350000	2
chr2	241350000	241750000	0
chr2	241750000	243000000	0
