chr2	124800000	127800000
chr2	228800000	229550000
chr2	75950000	76900000
chr2	124450000	124750000
chr2	158600000	158900000
chr2	78550000	79200000
chr2	16050000	16500000
chr2	62650000	63050000
chr2	77900000	78200000
chr2	228400000	228650000
chr2	236050000	236500000
chr2	124100000	124450000
chr2	80500000	80800000
chr2	12900000	13150000
chr2	208450000	208950000
chr2	198450000	199150000
chr2	15750000	17900000
chr2	9650000	9900000
chr2	54950000	55450000
chr2	71750000	72050000
chr2	81950000	84050000
chr2	157450000	157750000
chr2	40000000	42100000
chr2	79450000	80100000
chr2	43050000	43550000
chr2	166200000	166750000
chr2	21550000	22550000
chr2	41050000	41600000
chr2	164000000	165350000
chr2	223800000	224750000
chr2	37300000	39050000
chr2	173400000	173650000
chr2	177000000	177550000
chr2	63050000	63800000
chr2	48800000	50700000
chr2	41250000	41500000
chr2	159650000	160800000
chr2	231050000	231300000
chr2	163150000	164000000
chr2	128000000	128450000
chr2	120100000	120400000
chr2	233650000	234200000
chr2	188900000	189200000
chr2	125100000	125500000
chr2	149850000	150400000
chr2	188350000	190300000
chr2	233450000	234250000
chr2	24000000	24450000
chr2	57000000	57250000
chr2	236650000	238500000
chr2	199250000	199550000
chr2	65850000	66150000
chr2	197650000	198300000
chr2	191900000	192400000
chr2	20550000	20850000
chr2	104550000	105550000
chr2	63800000	64150000
chr2	201750000	202050000
chr2	193050000	194500000
chr2	206150000	206550000
chr2	72050000	72400000
chr2	22150000	22550000
chr2	216200000	216850000
chr2	162300000	162800000
chr2	180250000	180650000
chr2	147800000	148650000
chr2	74900000	75150000
chr2	68700000	68950000
chr2	162250000	162850000
chr2	55900000	56250000
chr2	224100000	224550000
chr2	240200000	240950000
chr2	220550000	222850000
chr2	45200000	45800000
chr2	234400000	234650000
chr2	49150000	49850000
chr2	65850000	66700000
chr2	234850000	235450000
chr2	117200000	118600000
chr2	206550000	206800000
chr2	74450000	74700000
chr2	232350000	232600000
chr2	44700000	44950000
chr2	224800000	225200000
chr2	237200000	238000000
chr2	55900000	56300000
chr2	155250000	156150000
chr2	230200000	230600000
chr2	43800000	44200000
chr2	37350000	39000000
chr2	6950000	7200000
chr2	65450000	65850000
chr2	39250000	39500000
chr2	77050000	79250000
chr2	43050000	43500000
chr2	225200000	225600000
chr2	221750000	222000000
chr2	235450000	235900000
chr2	218600000	219000000
chr2	202650000	203100000
chr2	178300000	178600000
chr2	172400000	173000000
chr2	48050000	48300000
chr2	170000000	170250000
chr2	71250000	71650000
chr2	54100000	54350000
chr2	196550000	196900000
chr2	41000000	42050000
chr2	202600000	203150000
chr2	172600000	173000000
chr2	44200000	45850000
chr2	169200000	169600000
chr2	5550000	5800000
chr2	60950000	61250000
chr2	64250000	64800000
chr2	187650000	188350000
chr2	204850000	206800000
chr2	168100000	169000000
chr2	171850000	172300000
chr2	187750000	188000000
chr2	171800000	173400000
chr2	40700000	41000000
chr2	239150000	239950000
chr2	10900000	11300000
chr2	36200000	36550000
chr2	29150000	29400000
chr2	57250000	57750000
chr2	183550000	183900000
chr2	163150000	165500000
chr2	124800000	125100000
chr2	209200000	210850000
chr2	188700000	189250000
chr2	235450000	236000000
chr2	10850000	11250000
chr2	160100000	160700000
chr2	167000000	167350000
chr2	30400000	30750000
chr2	32100000	32400000
chr2	84050000	84550000
chr2	145700000	146250000
chr2	236700000	237100000
chr2	151000000	151350000
chr2	170800000	171200000
chr2	187500000	188350000
chr2	236650000	238000000
chr2	28700000	29050000
chr2	104550000	105600000
chr2	232700000	233400000
chr2	183600000	183850000
chr2	47150000	47600000
chr2	75900000	76950000
chr2	48350000	48650000
chr2	238700000	239100000
chr2	32400000	32750000
chr2	194850000	196200000
chr2	55500000	55850000
chr2	214100000	215800000
chr2	182350000	182600000
chr2	34300000	34850000
chr2	74000000	74450000
chr2	185000000	185450000
chr2	159650000	160050000
chr2	186600000	187150000
chr2	30950000	31400000
chr2	9600000	10200000
chr2	116650000	117250000
chr2	152100000	152350000
chr2	233450000	234200000
chr2	238050000	238350000
chr2	18600000	20100000
chr2	240950000	241400000
chr2	184600000	184950000
chr2	139650000	140500000
chr2	211350000	211950000
chr2	198650000	199150000
chr2	155350000	156150000
chr2	158350000	158600000
chr2	118750000	119650000
chr2	221550000	222450000
chr2	228850000	229550000
chr2	68300000	68650000
chr2	72800000	73100000
chr2	158150000	158850000
chr2	145650000	145900000
chr2	181400000	181850000
chr2	145250000	145650000
chr2	187350000	188350000
chr2	25550000	25800000
chr2	16200000	16450000
chr2	204050000	204800000
chr2	137150000	137600000
chr2	149850000	150450000
chr2	101650000	103350000
chr2	223500000	223850000
chr2	190950000	191200000
chr2	99800000	100150000
chr2	165550000	165850000
chr2	169150000	169800000
chr2	45850000	46200000
chr2	211100000	211350000
chr2	40450000	41000000
chr2	217050000	217300000
chr2	190650000	190950000
chr2	188700000	189400000
chr2	147450000	148700000
chr2	32950000	33250000
chr2	148700000	149300000
chr2	55850000	56350000
chr2	44200000	44600000
chr2	119650000	120250000
chr2	144400000	144900000
chr2	63200000	63800000
chr2	142900000	143800000
chr2	238000000	238700000
chr2	9550000	11900000
chr2	159750000	160050000
chr2	118950000	119650000
chr2	43850000	44100000
chr2	148700000	150350000
chr2	61000000	61250000
chr2	33900000	34300000
chr2	206850000	207650000
chr2	160950000	161200000
chr2	160050000	160850000
chr2	164200000	164450000
chr2	236700000	237200000
chr2	174150000	175250000
chr2	203400000	203750000
chr2	30400000	30950000
chr2	54950000	55500000
chr2	214100000	216200000
chr2	103650000	104550000
chr2	196150000	196550000
chr2	43000000	43850000
chr2	149000000	149250000
chr2	158150000	158550000
chr2	214650000	215250000
chr2	142900000	143350000
chr2	42050000	42350000
chr2	176050000	178050000
chr2	225200000	225650000
chr2	15300000	15700000
chr2	233400000	233650000
chr2	141650000	142300000
chr2	181050000	181950000
chr2	103100000	103350000
chr2	144000000	144250000
chr2	145300000	145650000
chr2	176550000	176950000
chr2	142400000	142650000
chr2	61350000	62150000
chr2	121450000	121850000
chr2	20100000	20500000
chr2	61500000	61750000
chr2	43850000	44200000
chr2	34850000	35250000
chr2	24150000	24450000
chr2	187100000	187350000
chr2	99250000	100100000
chr2	16100000	16450000
chr2	152900000	153500000
chr2	167300000	169800000
chr2	226700000	227700000
chr2	135700000	136600000
chr2	137600000	138600000
chr2	214300000	214650000
chr2	72400000	72650000
chr2	18350000	18600000
chr2	228900000	229250000
chr2	179600000	180050000
chr2	117450000	118500000
chr2	7300000	7550000
chr2	32950000	33700000
chr2	26700000	27000000
chr2	149550000	149800000
chr2	13150000	15150000
chr2	54300000	54750000
chr2	24300000	24600000
chr2	41650000	41900000
chr2	10950000	11600000
chr2	71250000	73450000
chr2	234350000	234850000
chr2	56350000	57750000
chr2	150600000	151000000
chr2	159650000	160100000
chr2	188350000	189400000
chr2	48350000	48700000
chr2	18950000	19550000
chr2	231050000	231500000
chr2	218650000	219100000
chr2	170350000	170800000
chr2	120150000	122500000
chr2	217000000	217350000
chr2	33250000	33650000
chr2	216250000	216800000
chr2	141650000	142900000
chr2	194500000	194850000
chr2	222000000	222300000
chr2	70900000	71250000
chr2	82450000	83500000
chr2	225950000	226550000
chr2	219100000	219750000
chr2	216300000	216750000
chr2	24100000	24400000
chr2	152300000	153500000
chr2	213750000	214000000
chr2	229550000	230150000
chr2	68300000	68550000
chr2	165850000	166200000
chr2	99200000	99750000
chr2	68950000	69200000
chr2	238650000	239200000
chr2	198600000	199200000
