chr1	1450000	2300000	0
chr1	2300000	3350000	0
chr1	3350000	3750000	0
chr1	3750000	4650000	0
chr1	4650000	5500000	1
chr1	4650000	6050000	0
chr1	5500000	6050000	1
chr1	6050000	6550000	0
chr1	6550000	7250000	2
chr1	6550000	7700000	1
chr1	6550000	8000000	0
chr1	7250000	7700000	2
chr1	7700000	8000000	1
chr1	8000000	8400000	1
chr1	8000000	8900000	0
chr1	8400000	8900000	1
chr1	8900000	9150000	1
chr1	8900000	9650000	0
chr1	9150000	9650000	1
chr1	9650000	10500000	0
chr1	10500000	11050000	0
chr1	11050000	12100000	0
chr1	12100000	12800000	0
chr1	13750000	14250000	1
chr1	13750000	15850000	0
chr1	14250000	14900000	2
chr1	14250000	15400000	1
chr1	14900000	15400000	2
chr1	15400000	15850000	1
chr1	15850000	17200000	0
chr1	17200000	17750000	1
chr1	17200000	19550000	0
chr1	17750000	19200000	1
chr1	19200000	19550000	1
chr1	19550000	20000000	0
chr1	20000000	20800000	0
chr1	21000000	21550000	0
chr1	21550000	21950000	0
chr1	21950000	22400000	0
chr1	22400000	22700000	1
chr1	22400000	23250000	0
chr1	22700000	22950000	1
chr1	22950000	23250000	1
chr1	23250000	23600000	1
chr1	23250000	24100000	0
chr1	23600000	24100000	1
chr1	24100000	24400000	0
chr1	24400000	24700000	1
chr1	24400000	26300000	0
chr1	24700000	24950000	1
chr1	24950000	25550000	1
chr1	25550000	26150000	2
chr1	25550000	26300000	1
chr1	26300000	26800000	0
chr1	26800000	27200000	0
chr1	27200000	27700000	1
chr1	27200000	28100000	0
chr1	27700000	28100000	1
chr1	28100000	28950000	0
chr1	28950000	29500000	1
chr1	28950000	31400000	0
chr1	29500000	30800000	3
chr1	29500000	31150000	2
chr1	29500000	31400000	1
chr1	30800000	31150000	3
chr1	31150000	31400000	2
chr1	31400000	32500000	0
chr1	32500000	32850000	0
chr1	32850000	33300000	1
chr1	32850000	33550000	0
chr1	33300000	33550000	1
chr1	33550000	33950000	1
chr1	33550000	36300000	0
chr1	33950000	35200000	1
chr1	35200000	35850000	2
chr1	35200000	36300000	1
chr1	35850000	36300000	2
chr1	36300000	36950000	0
chr1	36950000	37900000	0
chr1	37900000	38450000	0
chr1	38450000	39300000	0
chr1	39300000	40200000	0
chr1	40200000	40500000	0
chr1	40500000	40900000	0
chr1	40900000	41450000	0
chr1	41450000	41950000	1
chr1	41450000	43650000	0
chr1	41950000	42250000	2
chr1	41950000	42600000	1
chr1	42250000	42600000	2
chr1	42600000	43200000	1
chr1	43200000	43650000	1
chr1	43650000	44100000	0
chr1	44100000	44500000	0
chr1	44500000	45150000	0
chr1	45150000	45800000	1
chr1	45150000	46800000	0
chr1	45800000	46800000	1
chr1	46800000	47550000	0
chr1	47550000	48200000	0
chr1	48200000	48700000	2
chr1	48200000	51200000	1
chr1	48200000	51750000	0
chr1	48700000	48950000	2
chr1	48950000	49350000	3
chr1	48950000	51200000	2
chr1	49350000	50350000	4
chr1	49350000	50800000	3
chr1	50350000	50800000	4
chr1	50800000	51200000	3
chr1	51200000	51750000	1
chr1	51750000	52250000	1
chr1	51750000	52500000	0
chr1	52250000	52500000	1
chr1	52500000	52800000	0
chr1	52800000	53150000	0
chr1	53150000	53700000	0
chr1	53700000	54250000	0
chr1	54250000	55500000	0
chr1	55500000	57250000	0
chr1	57250000	57850000	2
chr1	57250000	58600000	1
chr1	57250000	58950000	0
chr1	57850000	58600000	2
chr1	58600000	58950000	1
chr1	59150000	59750000	1
chr1	59150000	60300000	0
