chr1	700000	1250000	1
chr1	700000	1850000	0
chr1	1250000	1850000	1
chr1	2000000	2300000	1
chr1	2000000	6050000	0
chr1	2300000	2700000	2
chr1	2300000	3700000	1
chr1	2700000	3350000	2
chr1	3350000	3700000	2
chr1	3700000	4850000	3
chr1	3700000	5500000	2
chr1	3700000	6050000	1
chr1	4850000	5500000	3
chr1	5500000	6050000	2
chr1	6050000	6700000	0
chr1	6700000	7250000	2
chr1	6700000	7700000	1
chr1	6700000	8000000	0
chr1	7250000	7700000	2
chr1	7700000	8000000	1
chr1	8000000	8400000	0
chr1	8400000	8900000	0
chr1	8900000	9650000	0
chr1	9650000	10550000	0
chr1	10550000	11050000	0
chr1	11050000	11800000	0
chr1	11800000	12300000	0
chr1	12300000	12900000	0
chr1	13700000	14300000	1
chr1	13700000	15750000	0
chr1	14300000	14900000	3
chr1	14300000	15400000	2
chr1	14300000	15750000	1
chr1	14900000	15400000	3
chr1	15400000	15750000	2
chr1	15750000	16050000	1
chr1	15750000	16800000	0
chr1	16050000	16350000	1
chr1	16350000	16800000	1
chr1	16800000	17350000	0
chr1	17350000	17950000	1
chr1	17350000	21000000	0
chr1	17950000	18550000	2
chr1	17950000	18900000	1
chr1	18550000	18900000	2
chr1	18900000	19200000	1
chr1	19200000	19600000	2
chr1	19200000	20000000	1
chr1	19600000	20000000	2
chr1	20000000	21000000	1
chr1	21000000	21500000	0
chr1	21500000	21950000	0
chr1	21950000	22400000	0
chr1	22400000	22700000	1
chr1	22400000	22950000	0
chr1	22700000	22950000	1
chr1	22950000	23250000	0
chr1	23250000	23600000	1
chr1	23250000	24350000	0
chr1	23600000	24350000	1
chr1	24350000	25150000	1
chr1	24350000	26150000	0
chr1	25150000	25500000	1
chr1	25500000	26150000	1
chr1	26150000	26800000	0
chr1	26800000	27250000	0
chr1	27250000	27950000	1
chr1	27250000	28950000	0
chr1	27950000	28550000	2
chr1	27950000	28950000	1
chr1	28550000	28950000	2
chr1	28950000	29500000	1
chr1	28950000	31150000	0
chr1	29500000	30150000	2
chr1	29500000	31150000	1
chr1	30150000	30800000	2
chr1	30800000	31150000	2
chr1	31150000	32850000	0
chr1	32850000	33300000	0
chr1	33300000	33550000	0
chr1	33550000	34050000	0
chr1	34050000	35200000	0
chr1	35200000	36250000	1
chr1	35200000	36550000	0
chr1	36250000	36550000	1
chr1	36550000	36900000	0
chr1	36900000	37450000	1
chr1	36900000	37850000	0
chr1	37450000	37850000	1
chr1	37850000	38450000	0
